District,Land_Type,Date,Price_Change
Seongdong,Commercial,2008-11-01,-3.163
Seongdong,Commercial,2008-12-01,-4.381
Seongdong,Commercial,2009-01-01,-1.699
Seongdong,Commercial,2009-02-01,-0.961
Seongdong,Commercial,2009-03-01,-0.856
Seongdong,Commercial,2009-04-01,-0.116
Seongdong,Commercial,2009-05-01,-0.232
Seongdong,Commercial,2009-06-01,0.156
Seongdong,Commercial,2009-07-01,0.411
Seongdong,Commercial,2009-08-01,0.359
Seongdong,Commercial,2009-09-01,0.19
Seongdong,Commercial,2009-10-01,0.055
Seongdong,Commercial,2009-11-01,0.463
Seongdong,Commercial,2009-12-01,0.293
Seongdong,Commercial,2010-01-01,0.145
Seongdong,Commercial,2010-02-01,0.145
Seongdong,Commercial,2010-03-01,0.053
Seongdong,Commercial,2010-04-01,0.029
Seongdong,Commercial,2010-05-01,0.0
Seongdong,Commercial,2010-06-01,-0.022
Seongdong,Commercial,2010-07-01,-0.029
Seongdong,Commercial,2010-08-01,-0.053
Seongdong,Commercial,2010-09-01,-0.071
Seongdong,Commercial,2010-10-01,-0.397
Seongdong,Commercial,2010-11-01,-0.292
Seongdong,Commercial,2010-12-01,-0.202
Seongdong,Commercial,2011-01-01,0.0
Seongdong,Commercial,2011-02-01,0.128
Seongdong,Commercial,2011-03-01,0.2
Seongdong,Commercial,2011-04-01,0.12
Seongdong,Commercial,2011-05-01,0.08
Seongdong,Commercial,2011-06-01,0.074
Seongdong,Commercial,2011-07-01,0.032
Seongdong,Commercial,2011-08-01,0.061
Seongdong,Commercial,2011-09-01,0.028
Seongdong,Commercial,2011-10-01,0.022
Seongdong,Commercial,2011-11-01,0.02
Seongdong,Commercial,2011-12-01,0.023
Seongdong,Commercial,2012-01-01,0.057
Seongdong,Commercial,2012-02-01,0.008
Seongdong,Commercial,2012-03-01,0.118
Seongdong,Commercial,2012-04-01,0.151
Seongdong,Commercial,2012-05-01,0.113
Seongdong,Commercial,2012-06-01,0.224
Seongdong,Commercial,2012-07-01,0.614
Seongdong,Commercial,2012-08-01,0.509
Seongdong,Commercial,2012-09-01,0.378
Seongdong,Commercial,2012-10-01,0.663
Seongdong,Commercial,2012-11-01,-0.498
Seongdong,Commercial,2012-12-01,-0.498
Seongdong,Commercial,2013-01-01,0.0
Seongdong,Commercial,2013-02-01,-0.124
Seongdong,Commercial,2013-03-01,-0.052
Seongdong,Commercial,2013-04-01,-0.859
Seongdong,Commercial,2013-05-01,-0.075
Seongdong,Commercial,2013-06-01,-0.099
Seongdong,Commercial,2013-07-01,-0.034
Seongdong,Commercial,2013-08-01,-0.391
Seongdong,Commercial,2013-09-01,-0.296
Seongdong,Commercial,2013-10-01,0.462
Seongdong,Commercial,2013-11-01,0.0
Seongdong,Commercial,2013-12-01,0.623
Seongdong,Commercial,2014-01-01,0.368
Seongdong,Commercial,2014-02-01,0.144
Seongdong,Commercial,2014-03-01,0.191
Seongdong,Commercial,2014-04-01,0.292
Seongdong,Commercial,2014-05-01,0.0
Seongdong,Commercial,2014-06-01,0.133
Seongdong,Commercial,2014-07-01,0.0
Seongdong,Commercial,2014-08-01,0.085
Seongdong,Commercial,2014-09-01,0.0
Seongdong,Commercial,2014-10-01,0.316
Seongdong,Commercial,2014-11-01,0.163
Seongdong,Commercial,2014-12-01,0.0
Seongdong,Commercial,2015-01-01,0.0
Seongdong,Commercial,2015-02-01,-0.141
Seongdong,Commercial,2015-03-01,0.0
Seongdong,Commercial,2015-04-01,0.538
Seongdong,Commercial,2015-05-01,-0.04
Seongdong,Commercial,2015-06-01,0.0
Seongdong,Commercial,2015-07-01,0.071
Seongdong,Commercial,2015-08-01,0.106
Seongdong,Commercial,2015-09-01,0.236
Seongdong,Commercial,2015-10-01,0.198
Seongdong,Commercial,2015-11-01,0.26
Seongdong,Commercial,2015-12-01,0.0
Seongdong,Commercial,2016-01-01,0.0
Seongdong,Commercial,2016-02-01,0.055
Seongdong,Commercial,2016-03-01,0.04
Seongdong,Commercial,2016-04-01,0.071
Seongdong,Commercial,2016-05-01,0.177
Seongdong,Commercial,2016-06-01,0.0
Seongdong,Commercial,2016-07-01,0.0
Seongdong,Commercial,2016-08-01,0.0
Seongdong,Commercial,2016-09-01,0.149
Seongdong,Commercial,2016-10-01,0.591
Seongdong,Commercial,2016-11-01,0.205
Seongdong,Commercial,2016-12-01,0.0
Seongdong,Commercial,2017-01-01,0.231
Seongdong,Commercial,2017-02-01,0.259
Seongdong,Commercial,2017-03-01,0.101
Seongdong,Commercial,2017-04-01,0.0
Seongdong,Commercial,2017-05-01,0.043
Seongdong,Commercial,2017-06-01,0.6
Seongdong,Commercial,2017-07-01,0.392
Seongdong,Commercial,2017-08-01,0.139
Seongdong,Commercial,2017-09-01,0.11
Seongdong,Commercial,2017-10-01,0.0
Seongdong,Commercial,2017-11-01,0.0
Seongdong,Commercial,2017-12-01,0.082
Seongdong,Commercial,2018-01-01,0.234
Seongdong,Commercial,2018-02-01,0.108
Seongdong,Commercial,2018-03-01,0.752
Seongdong,Commercial,2018-04-01,0.385
Seongdong,Commercial,2018-05-01,0.312
Seongdong,Commercial,2018-06-01,0.492
Seongdong,Commercial,2018-07-01,0.299
Seongdong,Commercial,2018-08-01,0.657
Seongdong,Commercial,2018-09-01,0.017
Seongdong,Commercial,2018-10-01,0.142
Seongdong,Commercial,2018-11-01,0.385
Seongdong,Commercial,2018-12-01,0.0
Seongdong,Commercial,2019-01-01,0.135
Seongdong,Commercial,2019-02-01,0.496
Seongdong,Commercial,2019-03-01,0.256
Seongdong,Commercial,2019-04-01,0.691
Seongdong,Commercial,2019-05-01,0.421
Seongdong,Commercial,2019-06-01,0.025
Seongdong,Commercial,2019-07-01,0.004
Seongdong,Commercial,2019-08-01,0.225
Seongdong,Commercial,2019-09-01,0.548
Seongdong,Commercial,2019-10-01,0.518
Seongdong,Commercial,2019-11-01,0.069
Seongdong,Commercial,2019-12-01,0.11
Seongdong,Commercial,2020-01-01,0.096
Seongdong,Commercial,2020-02-01,0.132
Seongdong,Commercial,2020-03-01,0.119
Seongdong,Commercial,2020-04-01,0.284
Seongdong,Commercial,2020-05-01,0.171
Seongdong,Commercial,2020-06-01,0.233
Seongdong,Commercial,2020-07-01,0.236
Seongdong,Commercial,2020-08-01,0.228
Seongdong,Commercial,2020-09-01,0.319
Seongdong,Commercial,2020-10-01,0.354
Seongdong,Commercial,2020-11-01,0.182
Seongdong,Commercial,2020-12-01,0.177
Seongdong,Commercial,2021-01-01,0.315
Seongdong,Commercial,2021-02-01,0.316
Seongdong,Commercial,2021-03-01,0.37
Seongdong,Commercial,2021-04-01,0.307
Seongdong,Commercial,2021-05-01,0.296
Seongdong,Commercial,2021-06-01,0.353
Seongdong,Commercial,2021-07-01,0.334
Seongdong,Commercial,2021-08-01,0.338
Seongdong,Commercial,2021-09-01,0.317
Seongdong,Commercial,2021-10-01,0.341
Seongdong,Commercial,2021-11-01,0.373
Seongdong,Commercial,2021-12-01,0.364
Seongdong,Commercial,2022-01-01,0.479
Seongdong,Commercial,2022-02-01,0.726
Seongdong,Commercial,2022-03-01,0.444
Seongdong,Commercial,2022-04-01,0.418
Seongdong,Commercial,2022-05-01,0.414
Seongdong,Commercial,2022-06-01,0.5
Seongdong,Commercial,2022-07-01,0.418
Seongdong,Commercial,2022-08-01,0.486
Seongdong,Commercial,2022-09-01,0.371
Seongdong,Commercial,2022-10-01,0.089
Seongdong,Commercial,2022-11-01,0.015
Seongdong,Commercial,2022-12-01,-0.005
Seongdong,Commercial,2023-01-01,0.006
Seongdong,Commercial,2023-02-01,-0.003
Seongdong,Commercial,2023-03-01,-0.01
Seongdong,Commercial,2023-04-01,0.008
Seongdong,Commercial,2023-05-01,0.023
Seongdong,Commercial,2023-06-01,0.026
Seongdong,Commercial,2023-07-01,0.048
Seongdong,Commercial,2023-08-01,0.062
Seongdong,Commercial,2023-09-01,0.064
Seongdong,Commercial,2023-10-01,0.234
Seongdong,Commercial,2023-11-01,0.078
Seongdong,Commercial,2023-12-01,0.1
Seongdong,Commercial,2024-01-01,0.09
Seongdong,Commercial,2024-02-01,0.111
Seongdong,Commercial,2024-03-01,0.122
Seongdong,Commercial,2024-04-01,0.09
Seongdong,Commercial,2024-05-01,0.047
Seongdong,Commercial,2024-06-01,0.114
Seongdong,Commercial,2024-07-01,0.124
Seongdong,Commercial,2024-08-01,0.136
Seongdong,Commercial,2024-09-01,0.215
Seongdong,Commercial,2024-10-01,0.203
Seongdong,Commercial,2024-11-01,0.194
Seongdong,Commercial,2024-12-01,0.208
Seongdong,Commercial,2025-01-01,0.223
Seongdong,Commercial,2025-02-01,0.137
Seongdong,Commercial,2025-03-01,0.14
Seongdong,Commercial,2025-04-01,0.201
Seongdong,Commercial,2025-05-01,0.179
Seongdong,Commercial,2025-06-01,0.168
Seongdong,Commercial,2025-07-01,0.168
Seongdong,Commercial,2025-08-01,0.207
Seongdong,Commercial,2025-09-01,0.256
Seongdong,Commercial,2025-10-01,0.229
Seongdong,Commercial,2025-11-01,0.31
Seongdong,Industry,2005-01-01,0.197
Seongdong,Industry,2005-02-01,0.221
Seongdong,Industry,2005-03-01,0.0
Seongdong,Industry,2005-04-01,2.394
Seongdong,Industry,2005-05-01,1.844
Seongdong,Industry,2005-06-01,4.428
Seongdong,Industry,2005-07-01,1.864
Seongdong,Industry,2005-08-01,1.414
Seongdong,Industry,2005-09-01,0.42
Seongdong,Industry,2005-10-01,0.32
Seongdong,Industry,2005-11-01,0.319
Seongdong,Industry,2005-12-01,0.19
Seongdong,Industry,2006-01-01,0.0
Seongdong,Industry,2006-02-01,0.442
Seongdong,Industry,2006-03-01,1.528
Seongdong,Industry,2006-04-01,0.854
Seongdong,Industry,2006-05-01,0.905
Seongdong,Industry,2006-06-01,0.661
Seongdong,Industry,2006-07-01,0.611
Seongdong,Industry,2006-08-01,0.456
Seongdong,Industry,2006-09-01,0.779
Seongdong,Industry,2006-10-01,0.861
Seongdong,Industry,2006-11-01,0.908
Seongdong,Industry,2006-12-01,0.9
Seongdong,Industry,2007-01-01,0.674
Seongdong,Industry,2007-02-01,0.591
Seongdong,Industry,2007-03-01,0.552
Seongdong,Industry,2007-04-01,0.508
Seongdong,Industry,2007-05-01,0.504
Seongdong,Industry,2007-06-01,0.502
Seongdong,Industry,2007-07-01,0.528
Seongdong,Industry,2007-08-01,0.525
Seongdong,Industry,2007-09-01,0.885
Seongdong,Industry,2007-10-01,0.856
Seongdong,Industry,2007-11-01,1.033
Seongdong,Industry,2007-12-01,1.126
Seongdong,Industry,2008-01-01,1.014
Seongdong,Industry,2008-02-01,1.103
Seongdong,Industry,2008-03-01,1.044
Seongdong,Industry,2008-04-01,1.182
Seongdong,Industry,2008-05-01,1.251
Seongdong,Industry,2008-06-01,1.212
Seongdong,Industry,2008-07-01,1.588
Seongdong,Industry,2008-08-01,1.089
Seongdong,Industry,2008-09-01,0.752
Seongdong,Industry,2008-10-01,-0.066
Seongdong,Industry,2008-11-01,-1.78
Seongdong,Industry,2008-12-01,-5.082
Seongdong,Industry,2009-01-01,-1.193
Seongdong,Industry,2009-02-01,-0.528
Seongdong,Industry,2009-03-01,-0.164
Seongdong,Industry,2009-04-01,0.243
Seongdong,Industry,2009-05-01,0.243
Seongdong,Industry,2009-06-01,0.282
Seongdong,Industry,2009-07-01,0.242
Seongdong,Industry,2009-08-01,0.741
Seongdong,Industry,2009-09-01,0.427
Seongdong,Industry,2009-10-01,0.271
Seongdong,Industry,2009-11-01,0.2
Seongdong,Industry,2009-12-01,0.2
Seongdong,Industry,2010-01-01,0.338
Seongdong,Industry,2010-02-01,0.337
Seongdong,Industry,2010-03-01,0.318
Seongdong,Industry,2010-04-01,0.225
Seongdong,Industry,2010-05-01,0.197
Seongdong,Industry,2010-06-01,0.078
Seongdong,Industry,2010-07-01,0.0
Seongdong,Industry,2010-08-01,-0.016
Seongdong,Industry,2010-09-01,-0.12
Seongdong,Industry,2010-10-01,-0.33
Seongdong,Industry,2010-11-01,-0.157
Seongdong,Industry,2010-12-01,-0.207
Seongdong,Industry,2011-01-01,0.169
Seongdong,Industry,2011-02-01,0.107
Seongdong,Industry,2011-03-01,0.207
Seongdong,Industry,2011-04-01,0.107
Seongdong,Industry,2011-05-01,0.034
Seongdong,Industry,2011-06-01,0.147
Seongdong,Industry,2011-07-01,0.2
Seongdong,Industry,2011-08-01,0.157
Seongdong,Industry,2011-09-01,0.015
Seongdong,Industry,2011-10-01,0.05
Seongdong,Industry,2011-11-01,0.066
Seongdong,Industry,2011-12-01,0.079
Seongdong,Industry,2012-01-01,0.029
Seongdong,Industry,2012-02-01,0.044
Seongdong,Industry,2012-03-01,0.106
Seongdong,Industry,2012-04-01,0.113
Seongdong,Industry,2012-05-01,0.115
Seongdong,Industry,2012-06-01,0.111
Seongdong,Industry,2012-07-01,0.579
Seongdong,Industry,2012-08-01,0.521
Seongdong,Industry,2012-09-01,0.376
Seongdong,Industry,2012-10-01,0.228
Seongdong,Industry,2012-11-01,-0.479
Seongdong,Industry,2012-12-01,-0.142
Seongdong,Industry,2013-01-01,-0.126
Seongdong,Industry,2013-02-01,0.0
Seongdong,Industry,2013-03-01,0.036
Seongdong,Industry,2013-04-01,0.396
Seongdong,Industry,2013-05-01,-0.445
Seongdong,Industry,2013-06-01,-0.02
Seongdong,Industry,2013-07-01,-0.114
Seongdong,Industry,2013-08-01,-0.15
Seongdong,Industry,2013-09-01,0.137
Seongdong,Industry,2013-10-01,0.289
Seongdong,Industry,2013-11-01,-0.164
Seongdong,Industry,2013-12-01,0.026
Seongdong,Industry,2014-01-01,-0.267
Seongdong,Industry,2014-02-01,-0.011
Seongdong,Industry,2014-03-01,0.334
Seongdong,Industry,2014-04-01,0.508
Seongdong,Industry,2014-05-01,0.22
Seongdong,Industry,2014-06-01,0.164
Seongdong,Industry,2014-07-01,0.128
Seongdong,Industry,2014-08-01,0.026
Seongdong,Industry,2014-09-01,0.317
Seongdong,Industry,2014-10-01,0.499
Seongdong,Industry,2014-11-01,0.181
Seongdong,Industry,2014-12-01,0.131
Seongdong,Industry,2015-01-01,0.07
Seongdong,Industry,2015-02-01,0.111
Seongdong,Industry,2015-03-01,0.318
Seongdong,Industry,2015-04-01,0.121
Seongdong,Industry,2015-05-01,-0.018
Seongdong,Industry,2015-06-01,0.189
Seongdong,Industry,2015-07-01,0.461
Seongdong,Industry,2015-08-01,0.326
Seongdong,Industry,2015-09-01,0.58
Seongdong,Industry,2015-10-01,0.509
Seongdong,Industry,2015-11-01,0.0
Seongdong,Industry,2015-12-01,0.183
Seongdong,Industry,2016-01-01,0.361
Seongdong,Industry,2016-02-01,0.278
Seongdong,Industry,2016-03-01,0.09
Seongdong,Industry,2016-04-01,0.072
Seongdong,Industry,2016-05-01,0.495
Seongdong,Industry,2016-06-01,0.16
Seongdong,Industry,2016-07-01,0.166
Seongdong,Industry,2016-08-01,0.444
Seongdong,Industry,2016-09-01,0.447
Seongdong,Industry,2016-10-01,0.109
Seongdong,Industry,2016-11-01,0.184
Seongdong,Industry,2016-12-01,0.355
Seongdong,Industry,2017-01-01,0.275
Seongdong,Industry,2017-02-01,0.21
Seongdong,Industry,2017-03-01,0.295
Seongdong,Industry,2017-04-01,0.917
Seongdong,Industry,2017-05-01,1.549
Seongdong,Industry,2017-06-01,0.436
Seongdong,Industry,2017-07-01,1.248
Seongdong,Industry,2017-08-01,0.411
Seongdong,Industry,2017-09-01,0.436
Seongdong,Industry,2017-10-01,0.495
Seongdong,Industry,2017-11-01,0.574
Seongdong,Industry,2017-12-01,0.525
Seongdong,Industry,2018-01-01,0.539
Seongdong,Industry,2018-02-01,0.502
Seongdong,Industry,2018-03-01,0.631
Seongdong,Industry,2018-04-01,0.401
Seongdong,Industry,2018-05-01,0.947
Seongdong,Industry,2018-06-01,0.946
Seongdong,Industry,2018-07-01,0.952
Seongdong,Industry,2018-08-01,1.047
Seongdong,Industry,2018-09-01,1.24
Seongdong,Industry,2018-10-01,1.093
Seongdong,Industry,2018-11-01,0.299
Seongdong,Industry,2018-12-01,0.774
Seongdong,Industry,2019-01-01,1.022
Seongdong,Industry,2019-02-01,0.891
Seongdong,Industry,2019-03-01,0.386
Seongdong,Industry,2019-04-01,0.782
Seongdong,Industry,2019-05-01,0.411
Seongdong,Industry,2019-06-01,0.837
Seongdong,Industry,2019-07-01,0.28
Seongdong,Industry,2019-08-01,1.14
Seongdong,Industry,2019-09-01,0.648
Seongdong,Industry,2019-10-01,1.464
Seongdong,Industry,2019-11-01,1.37
Seongdong,Industry,2019-12-01,1.041
Seongdong,Industry,2020-01-01,1.196
Seongdong,Industry,2020-02-01,1.281
Seongdong,Industry,2020-03-01,0.606
Seongdong,Industry,2020-04-01,0.501
Seongdong,Industry,2020-05-01,0.426
Seongdong,Industry,2020-06-01,0.541
Seongdong,Industry,2020-07-01,0.651
Seongdong,Industry,2020-08-01,0.686
Seongdong,Industry,2020-09-01,0.746
Seongdong,Industry,2020-10-01,0.558
Seongdong,Industry,2020-11-01,0.711
Seongdong,Industry,2020-12-01,1.13
Seongdong,Industry,2021-01-01,0.698
Seongdong,Industry,2021-02-01,0.769
Seongdong,Industry,2021-03-01,0.743
Seongdong,Industry,2021-04-01,0.929
Seongdong,Industry,2021-05-01,0.868
Seongdong,Industry,2021-06-01,0.868
Seongdong,Industry,2021-07-01,0.982
Seongdong,Industry,2021-08-01,0.919
Seongdong,Industry,2021-09-01,0.945
Seongdong,Industry,2021-10-01,0.912
Seongdong,Industry,2021-11-01,1.137
Seongdong,Industry,2021-12-01,1.125
Seongdong,Industry,2022-01-01,0.955
Seongdong,Industry,2022-02-01,0.886
Seongdong,Industry,2022-03-01,0.886
Seongdong,Industry,2022-04-01,1.011
Seongdong,Industry,2022-05-01,1.04
Seongdong,Industry,2022-06-01,1.051
Seongdong,Industry,2022-07-01,1.045
Seongdong,Industry,2022-08-01,0.773
Seongdong,Industry,2022-09-01,0.746
Seongdong,Industry,2022-10-01,0.428
Seongdong,Industry,2022-11-01,0.097
Seongdong,Industry,2022-12-01,0.053
Seongdong,Industry,2023-01-01,0.037
Seongdong,Industry,2023-02-01,0.028
Seongdong,Industry,2023-03-01,0.285
Seongdong,Industry,2023-04-01,0.223
Seongdong,Industry,2023-05-01,0.233
Seongdong,Industry,2023-06-01,0.241
Seongdong,Industry,2023-07-01,0.263
Seongdong,Industry,2023-08-01,0.341
Seongdong,Industry,2023-09-01,0.468
Seongdong,Industry,2023-10-01,0.593
Seongdong,Industry,2023-11-01,0.477
Seongdong,Industry,2023-12-01,0.477
Seongdong,Industry,2024-01-01,0.35
Seongdong,Industry,2024-02-01,0.317
Seongdong,Industry,2024-03-01,0.392
Seongdong,Industry,2024-04-01,0.404
Seongdong,Industry,2024-05-01,0.423
Seongdong,Industry,2024-06-01,0.429
Seongdong,Industry,2024-07-01,0.494
Seongdong,Industry,2024-08-01,0.561
Seongdong,Industry,2024-09-01,0.504
Seongdong,Industry,2024-10-01,0.465
Seongdong,Industry,2024-11-01,0.611
Seongdong,Industry,2024-12-01,0.474
Seongdong,Industry,2025-01-01,0.429
Seongdong,Industry,2025-02-01,0.408
Seongdong,Industry,2025-03-01,0.644
Seongdong,Industry,2025-04-01,0.678
Seongdong,Industry,2025-05-01,0.645
Seongdong,Industry,2025-06-01,0.52
Seongdong,Industry,2025-07-01,0.662
Seongdong,Industry,2025-08-01,0.776
Seongdong,Industry,2025-09-01,0.873
Seongdong,Industry,2025-10-01,0.892
Seongdong,Industry,2025-11-01,0.895
Seongdong,Green,2005-01-01,
Seongdong,Green,2005-02-01,
Seongdong,Green,2005-03-01,
Seongdong,Green,2005-04-01,
Seongdong,Green,2005-05-01,
Seongdong,Green,2005-06-01,
Seongdong,Green,2005-07-01,
Seongdong,Green,2005-08-01,
Seongdong,Green,2005-09-01,
Seongdong,Green,2005-10-01,
Seongdong,Green,2005-11-01,
Seongdong,Green,2005-12-01,
Seongdong,Green,2006-01-01,
Seongdong,Green,2006-02-01,
Seongdong,Green,2006-03-01,
Seongdong,Green,2006-04-01,
Seongdong,Green,2006-05-01,
Seongdong,Green,2006-06-01,
Seongdong,Green,2006-07-01,
Seongdong,Green,2006-08-01,
Seongdong,Green,2006-09-01,
Seongdong,Green,2006-10-01,
Seongdong,Green,2006-11-01,
Seongdong,Green,2006-12-01,
Seongdong,Green,2007-01-01,
Seongdong,Green,2007-02-01,
Seongdong,Green,2007-03-01,
Seongdong,Green,2007-04-01,
Seongdong,Green,2007-05-01,
Seongdong,Green,2007-06-01,
Seongdong,Green,2007-07-01,
Seongdong,Green,2007-08-01,
Seongdong,Green,2007-09-01,
Seongdong,Green,2007-10-01,
Seongdong,Green,2007-11-01,
Seongdong,Green,2007-12-01,
Seongdong,Green,2008-01-01,
Seongdong,Green,2008-02-01,
Seongdong,Green,2008-03-01,
Seongdong,Green,2008-04-01,
Seongdong,Green,2008-05-01,
Seongdong,Green,2008-06-01,
Seongdong,Green,2008-07-01,
Seongdong,Green,2008-08-01,
Seongdong,Green,2008-09-01,
Seongdong,Green,2008-10-01,
Seongdong,Green,2008-11-01,
Seongdong,Green,2008-12-01,
Seongdong,Green,2009-01-01,
Seongdong,Green,2009-02-01,
Seongdong,Green,2009-03-01,
Seongdong,Green,2009-04-01,
Seongdong,Green,2009-05-01,
Seongdong,Green,2009-06-01,
Seongdong,Green,2009-07-01,
Seongdong,Green,2009-08-01,
Seongdong,Green,2009-09-01,
Seongdong,Green,2009-10-01,
Seongdong,Green,2009-11-01,
Seongdong,Green,2009-12-01,0.0
Seongdong,Green,2010-01-01,
Seongdong,Green,2010-02-01,
Seongdong,Green,2010-03-01,
Seongdong,Green,2010-04-01,
Seongdong,Green,2010-05-01,
Seongdong,Green,2010-06-01,
Seongdong,Green,2010-07-01,
Seongdong,Green,2010-08-01,
Seongdong,Green,2010-09-01,
Seongdong,Green,2010-10-01,
Seongdong,Green,2010-11-01,
Seongdong,Green,2010-12-01,
Seongdong,Green,2011-01-01,
Seongdong,Green,2011-02-01,
Seongdong,Green,2011-03-01,
Seongdong,Green,2011-04-01,
Seongdong,Green,2011-05-01,
Seongdong,Green,2011-06-01,
Seongdong,Green,2011-07-01,
Seongdong,Green,2011-08-01,
Seongdong,Green,2011-09-01,
Seongdong,Green,2011-10-01,
Seongdong,Green,2011-11-01,
Seongdong,Green,2011-12-01,
Seongdong,Green,2012-01-01,
Seongdong,Green,2012-02-01,
Seongdong,Green,2012-03-01,
Seongdong,Green,2012-04-01,
Seongdong,Green,2012-05-01,
Seongdong,Green,2012-06-01,
Seongdong,Green,2012-07-01,
Seongdong,Green,2012-08-01,
Seongdong,Green,2012-09-01,
Seongdong,Green,2012-10-01,
Seongdong,Green,2012-11-01,
Seongdong,Green,2012-12-01,
Seongdong,Green,2013-01-01,
Seongdong,Green,2013-02-01,
Seongdong,Green,2013-03-01,
Seongdong,Green,2013-04-01,
Seongdong,Green,2013-05-01,
Seongdong,Green,2013-06-01,
Seongdong,Green,2013-07-01,
Seongdong,Green,2013-08-01,
Seongdong,Green,2013-09-01,
Seongdong,Green,2013-10-01,
Seongdong,Green,2013-11-01,
Seongdong,Green,2013-12-01,
Seongdong,Green,2014-01-01,
Seongdong,Green,2014-02-01,
Seongdong,Green,2014-03-01,
Seongdong,Green,2014-04-01,
Seongdong,Green,2014-05-01,
Seongdong,Green,2014-06-01,
Seongdong,Green,2014-07-01,
Seongdong,Green,2014-08-01,
Seongdong,Green,2014-09-01,
Seongdong,Green,2014-10-01,
Seongdong,Green,2014-11-01,
Seongdong,Green,2014-12-01,
Seongdong,Green,2015-01-01,
Seongdong,Green,2015-02-01,
Seongdong,Green,2015-03-01,
Seongdong,Green,2015-04-01,
Seongdong,Green,2015-05-01,
Seongdong,Green,2015-06-01,
Seongdong,Green,2015-07-01,
Seongdong,Green,2015-08-01,
Seongdong,Green,2015-09-01,
Seongdong,Green,2015-10-01,
Seongdong,Green,2015-11-01,
Seongdong,Green,2015-12-01,
Seongdong,Green,2016-02-01,
Seongdong,Green,2016-03-01,
Seongdong,Green,2016-04-01,
Seongdong,Green,2016-05-01,
Seongdong,Green,2016-06-01,
Seongdong,Green,2016-07-01,
Seongdong,Green,2016-08-01,
Seongdong,Green,2016-09-01,
Seongdong,Green,2016-10-01,
Seongdong,Green,2016-11-01,
Seongdong,Green,2016-12-01,
Seongdong,Green,2017-01-01,
Seongdong,Green,2017-02-01,
Seongdong,Green,2017-03-01,
Seongdong,Green,2017-04-01,
Seongdong,Green,2017-05-01,
Seongdong,Green,2018-07-01,
Seongdong,Management,2005-01-01,
Seongdong,Management,2005-02-01,
Seongdong,Management,2005-03-01,
Seongdong,Management,2005-04-01,
Seongdong,Management,2005-05-01,
Seongdong,Management,2005-06-01,
Seongdong,Management,2005-07-01,
Seongdong,Management,2005-08-01,
Seongdong,Management,2005-09-01,
Seongdong,Management,2005-10-01,
Seongdong,Management,2005-11-01,
Seongdong,Management,2005-12-01,
Seongdong,Management,2006-01-01,
Seongdong,Management,2006-02-01,
Seongdong,Management,2006-03-01,
Seongdong,Management,2006-04-01,
Seongdong,Management,2006-05-01,
Seongdong,Management,2006-06-01,
Seongdong,Management,2006-07-01,
Seongdong,Management,2006-08-01,
Seongdong,Management,2006-09-01,
Seongdong,Management,2006-10-01,
Seongdong,Management,2006-11-01,
Seongdong,Management,2006-12-01,
Seongdong,Management,2007-01-01,
Seongdong,Management,2007-02-01,
Seongdong,Management,2007-03-01,
Seongdong,Management,2007-04-01,
Seongdong,Management,2007-05-01,
Seongdong,Management,2007-06-01,
Seongdong,Management,2007-07-01,
Seongdong,Management,2007-08-01,
Seongdong,Management,2007-09-01,
Seongdong,Management,2007-10-01,
Seongdong,Management,2007-11-01,
Seongdong,Management,2007-12-01,
Seongdong,Management,2008-01-01,
Seongdong,Management,2008-02-01,
Seongdong,Management,2008-03-01,
Seongdong,Management,2008-04-01,
Seongdong,Management,2008-05-01,
Seongdong,Management,2008-06-01,
Seongdong,Management,2008-07-01,
Seongdong,Management,2008-08-01,
Seongdong,Management,2008-09-01,
Seongdong,Management,2008-10-01,
Seongdong,Management,2008-11-01,
Seongdong,Management,2008-12-01,
Seongdong,Management,2009-01-01,
Seongdong,Management,2009-02-01,
Seongdong,Management,2009-03-01,
Seongdong,Management,2009-04-01,
Seongdong,Management,2009-05-01,
Seongdong,Management,2009-06-01,
Seongdong,Management,2009-07-01,
Seongdong,Management,2009-08-01,
Seongdong,Management,2009-09-01,
Seongdong,Management,2009-10-01,
Seongdong,Management,2009-11-01,
Seongdong,Management,2009-12-01,0.0
Seongdong,Management,2010-01-01,
Seongdong,Management,2010-02-01,
Seongdong,Management,2010-03-01,
Seongdong,Management,2010-04-01,
Seongdong,Management,2010-05-01,
Seongdong,Management,2010-06-01,
Seongdong,Management,2010-07-01,
Seongdong,Management,2010-08-01,
Seongdong,Management,2010-09-01,
Seongdong,Management,2010-10-01,
Seongdong,Management,2010-11-01,
Seongdong,Management,2010-12-01,
Seongdong,Management,2011-01-01,
Seongdong,Management,2011-02-01,
Seongdong,Management,2011-03-01,
Seongdong,Management,2011-04-01,
Seongdong,Management,2011-05-01,
Seongdong,Management,2011-06-01,
Seongdong,Management,2011-07-01,
Seongdong,Management,2011-08-01,
Seongdong,Management,2011-09-01,
Seongdong,Management,2011-10-01,
Seongdong,Management,2011-11-01,
Seongdong,Management,2011-12-01,
